"","sgender.0","sgender.1","srace.0","srace.1","srace.2","srace.4","treatment","trace.1","trace.2","degree.2","degree.3","degree.5","degree.6","careerladder.1","careerladder.2","careerladder.3","careerladder.4","careerladder.5","careerladder.6","teachingexperience","score","ATE","image_file"
"5819",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.119047619047619,0.691176470588235,0.0406264493983098,"30_0_0_20170117131025845.jpg"
"5820",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.30952380952381,0.547794117647059,0.0406264493983098,"3_1_0_20170109192346475.jpg"
"5821",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.547619047619048,0.599264705882353,0.0406264493983098,"26_1_0_20170117152659255.jpg"
"5822",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.476190476190476,0.316176470588235,0.0406264493983098,"24_1_0_20170103163127424.jpg"
"5823",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.283088235294118,0.0406264493983098,"10_0_0_20170110224402264.jpg"
"5827",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.428571428571429,0.507352941176471,0.0406264493983098,"8_1_0_20170109203601774.jpg"
"5829",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.481617647058824,0.0406264493983098,"25_0_0_20170117193028403.jpg"
"5833",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.301470588235294,0.0406264493983098,"26_1_0_20170116233751506.jpg"
"5835",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.5625,0.0406264493983098,"13_1_0_20170109203322570.jpg"
"5836",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.691176470588235,0.0406264493983098,"16_0_0_20170110232741392.jpg"
"5838",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.547794117647059,0.0406264493983098,"19_1_0_20170109213113295.jpg"
"5839",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.661764705882353,0.0406264493983098,"14_1_0_20170109214428765.jpg"
"5840",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.518382352941177,0.0406264493983098,"25_0_0_20170116213510820.jpg"
"5841",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.30952380952381,0.724264705882353,0.0406264493983098,"27_0_0_20170104170103608.jpg"
"5842",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.408088235294118,0.0406264493983098,"21_0_0_20170117142009042.jpg"
"5843",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.380952380952381,0.724264705882353,0.0406264493983098,"24_1_0_20170117194749524.jpg"
"5844",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.191176470588235,0.0406264493983098,"24_0_0_20170117140958984.jpg"
"5845",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.547794117647059,0.0406264493983098,"3_0_0_20170114033153529.jpg"
"5849",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.547794117647059,0.0406264493983098,"17_1_0_20170104013458371.jpg"
"5851",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.666666666666667,0.518382352941177,0.0406264493983098,"28_0_0_20170113210127309.jpg"
"5853",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.357142857142857,0.580882352941177,0.0406264493983098,"10_1_0_20170109204435809.jpg"
"5854",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.476190476190476,0.617647058823529,0.0406264493983098,"13_1_0_20170109214635943.jpg"
"5857",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.419117647058824,0.0406264493983098,"30_0_1_20170113152824163.jpg"
"5858",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.404761904761905,0.389705882352941,0.0406264493983098,"16_1_0_20170109205435776.jpg"
"5859",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.238095238095238,0.308823529411765,0.0406264493983098,"28_1_0_20170116221840111.jpg"
"5861",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.819852941176471,0.0406264493983098,"32_0_0_20170116182638639.jpg"
"5864",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.426470588235294,0.0406264493983098,"16_0_1_20170110231713914.jpg"
"5865",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.639705882352941,0.0406264493983098,"13_0_1_20170113150907477.jpg"
"5866",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.617647058823529,0.0406264493983098,"26_1_1_20170116175425484.jpg"
"5869",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.492647058823529,0.0406264493983098,"4_0_0_20170110205414483.jpg"
"5870",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.389705882352941,0.0406264493983098,"6_1_0_20170109193725492.jpg"
"5876",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.408088235294118,0.0406264493983098,"24_0_1_20170113180916549.jpg"
"5877",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.580882352941177,0.0406264493983098,"29_0_0_20170117180942324.jpg"
"5878",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.408088235294118,0.0406264493983098,"2_0_0_20161219154439741.jpg"
"5880",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.404761904761905,0.426470588235294,0.0406264493983098,"25_0_0_20170117195019627.jpg"
"5881",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.333333333333333,0.341911764705882,0.0406264493983098,"28_0_1_20170117020634195.jpg"
"5883",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.285714285714286,0.580882352941177,0.0406264493983098,"26_1_0_20170117173648397.jpg"
"5884",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.380952380952381,0.408088235294118,0.0406264493983098,"8_0_0_20170104230750674.jpg"
"5886",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.5,0.533088235294118,0.0406264493983098,"29_0_0_20170117202649479.jpg"
"5887",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.0714285714285714,0.327205882352941,0.0406264493983098,"8_0_0_20170104011915424.jpg"
"5888",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.639705882352941,0.0406264493983098,"1_1_0_20161219222653447.jpg"
"5893",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.507352941176471,0.0406264493983098,"18_1_0_20170109213011914.jpg"
"5894",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.518382352941177,0.0406264493983098,"14_0_0_20170110232633429.jpg"
"5895",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.371323529411765,0.0406264493983098,"30_1_0_20170117153443852.jpg"
"5896",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0714285714285714,0.389705882352941,0.0406264493983098,"16_1_0_20170103201213287.jpg"
"5897",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.481617647058824,0.0406264493983098,"32_1_0_20170117170534474.jpg"
"5898",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.301470588235294,0.0406264493983098,"26_0_0_20170117003310493.jpg"
"5899",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.580882352941177,0.0406264493983098,"2_0_0_20170110213051007.jpg"
"5900",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.481617647058824,0.0406264493983098,"25_0_0_20170117151643003.jpg"
"5902",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.397058823529412,0.0406264493983098,"18_1_0_20170109213008587.jpg"
"5903",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.915441176470588,0.0406264493983098,"28_0_0_20170117180535344.jpg"
"5904",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.764705882352941,0.0406264493983098,"30_1_0_20170117135309423.jpg"
"5905",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.428571428571429,0.470588235294118,0.0406264493983098,"4_0_0_20170110213544876.jpg"
"5906",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.380952380952381,0.661764705882353,0.0406264493983098,"27_0_0_20170117120152773.jpg"
"5907",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.459558823529412,0.0406264493983098,"2_1_0_20170109191520985.jpg"
"5908",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.301470588235294,0.0406264493983098,"26_1_1_20170116233641024.jpg"
"5910",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.470588235294118,0.0406264493983098,"31_1_0_20170103183155451.jpg"
"5912",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.117647058823529,0.0406264493983098,"24_0_0_20170117150217643.jpg"
"5913",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.378676470588235,0.0406264493983098,"28_0_1_20170113141527026.jpg"
"5914",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.459558823529412,0.0406264493983098,"27_1_0_20170117120639678.jpg"
"5915",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.764705882352941,0.0406264493983098,"30_0_0_20170117181259219.jpg"
"5916",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.691176470588235,0.0406264493983098,"16_0_0_20170110231517869.jpg"
"5918",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.547794117647059,0.0406264493983098,"29_0_0_20170117122015236.jpg"
"5919",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.764705882352941,0.0406264493983098,"31_1_0_20170117181737356.jpg"
"5920",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.533088235294118,0.0406264493983098,"26_0_0_20170117172624038.jpg"
"5921",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.380952380952381,0.352941176470588,0.0406264493983098,"28_1_1_20170113150922335.jpg"
"5922",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.459558823529412,0.0406264493983098,"25_1_1_20170113001941650.jpg"
"5923",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.617647058823529,0.0406264493983098,"22_1_0_20170110173815028.jpg"
"5925",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.397058823529412,0.0406264493983098,"4_1_0_20170109192418427.jpg"
"5926",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.518382352941177,0.0406264493983098,"28_1_1_20170117121837397.jpg"
"5927",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.819852941176471,0.0406264493983098,"34_0_0_20170116193401057.jpg"
"5928",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.257352941176471,0.0406264493983098,"10_1_1_20170117134313205.jpg"
"5929",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.459558823529412,0.0406264493983098,"10_0_0_20170110224757882.jpg"
"5932",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0714285714285714,0.308823529411765,0.0406264493983098,"28_0_1_20170117193549278.jpg"
"5933",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.0952380952380952,0.294117647058824,0.0406264493983098,"3_1_0_20170109194250272.jpg"
"5935",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.533088235294118,0.0406264493983098,"18_1_0_20170116215643425.jpg"
"5936",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.371323529411765,0.0406264493983098,"26_0_1_20170113151645856.jpg"
"5937",1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.261904761904762,0.518382352941177,0.0406264493983098,"26_0_0_20170113210127170.jpg"
"5938",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.533088235294118,0.0406264493983098,"28_1_0_20170117202529215.jpg"
"5939",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.257352941176471,0.0406264493983098,"1_0_0_20161219205817093.jpg"
"5941",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.154411764705882,0.0406264493983098,"32_0_0_20170117091150717.jpg"
"5942",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.380952380952381,0.448529411764706,0.0406264493983098,"27_1_0_20170117175942220.jpg"
"5943",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.507352941176471,0.0406264493983098,"22_0_0_20170108224621224.jpg"
"5944",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.724264705882353,0.0406264493983098,"32_0_0_20170116205924224.jpg"
"5946",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.599264705882353,0.0406264493983098,"24_1_0_20170116222429652.jpg"
"5947",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.380952380952381,0.599264705882353,0.0406264493983098,"18_1_0_20170109214455239.jpg"
"5949",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.257352941176471,0.0406264493983098,"31_0_0_20170116182436465.jpg"
"5950",0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.470588235294118,0.0406264493983098,"32_1_0_20170113210605443.jpg"
"5951",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.378676470588235,0.0406264493983098,"26_1_0_20170112213001988.jpg"
"5953",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.261904761904762,0.661764705882353,0.0406264493983098,"15_0_0_20170110231550866.jpg"
"5954",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.136029411764706,0.0406264493983098,"25_0_0_20170117191222353.jpg"
"5957",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.928571428571429,0.599264705882353,0.0406264493983098,"26_0_0_20170117172931573.jpg"
"5958",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.428571428571429,0.547794117647059,0.0406264493983098,"18_1_0_20170109213931089.jpg"
"5959",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.341911764705882,0.0406264493983098,"9_0_0_20170110225341709.jpg"
"5960",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.333333333333333,0.360294117647059,0.0406264493983098,"28_1_0_20170117180702119.jpg"
"5961",0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.404761904761905,0.448529411764706,0.0406264493983098,"6_1_0_20170109194207894.jpg"
"5962",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.333333333333333,0.481617647058824,0.0406264493983098,"4_0_0_20170110213317110.jpg"
"5963",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.428571428571429,0.419117647058824,0.0406264493983098,"34_0_0_20170117105018453.jpg"
"5964",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.476190476190476,0.617647058823529,0.0406264493983098,"26_1_0_20170117144831027.jpg"
"5965",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.285714285714286,0.408088235294118,0.0406264493983098,"6_0_0_20170110215331722.jpg"
"5968",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.533088235294118,0.0406264493983098,"18_0_1_20170114025501676.jpg"
"5969",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.661764705882353,0.0406264493983098,"28_0_1_20170113151637766.jpg"
"5970",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.4375,0.0406264493983098,"35_0_0_20170117144017811.jpg"
"5972",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.599264705882353,0.0406264493983098,"24_1_0_20170117194558907.jpg"
"5973",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.426470588235294,0.0406264493983098,"3_1_0_20170109193421750.jpg"
"5974",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.580882352941177,0.0406264493983098,"14_0_0_20170110225130741.jpg"
"5980",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.470588235294118,0.0406264493983098,"26_0_1_20170116205647025.jpg"
"5981",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.214285714285714,0.327205882352941,0.0406264493983098,"32_1_1_20170115235050649.jpg"
"5983",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.5,0.547794117647059,0.0406264493983098,"26_1_0_20170116173105204.jpg"
"5984",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.172794117647059,0.0406264493983098,"28_1_1_20170116000515902.jpg"
"5986",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.275735294117647,0.0406264493983098,"26_0_1_20170116182311719.jpg"
"5988",0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0714285714285714,0.275735294117647,0.0406264493983098,"24_1_1_20170115234849261.jpg"
"5990",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.857142857142857,0.283088235294118,0.0406264493983098,"29_1_1_20170113000632601.jpg"
"5992",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.426470588235294,0.0406264493983098,"29_1_1_20170114032143096.jpg"
"5993",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.547794117647059,0.0406264493983098,"26_1_0_20170103181123449.jpg"
"5996",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.275735294117647,0.0406264493983098,"29_0_1_20170113173016611.jpg"
"6000",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0714285714285714,0.242647058823529,0.0406264493983098,"26_1_1_20170112212042603.jpg"
"6001",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.294117647058824,0.0406264493983098,"26_0_1_20170113134358506.jpg"
"6002",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.352941176470588,0.0406264493983098,"27_0_1_20170117010716859.jpg"
"6003",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.714285714285714,0.275735294117647,0.0406264493983098,"31_1_1_20170113002013869.jpg"
"6005",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.242647058823529,0.0406264493983098,"28_1_1_20170109132733613.jpg"
"6006",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.595238095238095,0.724264705882353,0.0406264493983098,"1_1_1_20170109191243420.jpg"
"6007",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.761904761904762,0.4375,0.0406264493983098,"26_1_1_20170112210320819.jpg"
"6008",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.857142857142857,0.316176470588235,0.0406264493983098,"24_0_1_20170113181343686.jpg"
"6014",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0714285714285714,0.4375,0.0406264493983098,"26_0_1_20170117200408766.jpg"
"6015",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.5625,0.0406264493983098,"22_1_1_20170114033252419.jpg"
"6016",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.106617647058824,0.0406264493983098,"26_0_1_20170116235022816.jpg"
"6017",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.408088235294118,0.0406264493983098,"30_0_1_20170117194500557.jpg"
"6018",0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.389705882352941,0.0406264493983098,"24_1_1_20170112234416328.jpg"
"6019",0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.595238095238095,0.661764705882353,0.0406264493983098,"29_1_0_20170117130620465.jpg"
"6020",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.761904761904762,0.724264705882353,0.0406264493983098,"26_0_1_20170116225054291.jpg"
"6022",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.371323529411765,0.0406264493983098,"30_0_1_20170117202828582.jpg"
"6023",1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.928571428571429,0.691176470588235,0.0406264493983098,"32_0_0_20170116224633761.jpg"
"6024",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.294117647058824,0.0406264493983098,"15_0_0_20170105183254311.jpg"
"6025",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.518382352941177,0.0406264493983098,"9_0_0_20170110225359875.jpg"
"6026",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.408088235294118,0.0406264493983098,"24_1_0_20170105000720347.jpg"
"6027",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.238095238095238,0.915441176470588,0.0406264493983098,"30_1_0_20170117092552049.jpg"
"6028",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.0952380952380952,0.327205882352941,0.0406264493983098,"12_1_0_20170109203631496.jpg"
"6030",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.275735294117647,0.0406264493983098,"21_0_0_20170114032114256.jpg"
"6031",1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.492647058823529,0.0406264493983098,"35_0_0_20170116223010997.jpg"
"6032",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0476190476190476,0.301470588235294,0.0406264493983098,"26_1_0_20170117200657181.jpg"
"6033",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0476190476190476,0.691176470588235,0.0406264493983098,"31_0_0_20170105164926876.jpg"
"6034",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.915441176470588,0.0406264493983098,"10_0_0_20170110224549512.jpg"
"6035",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.408088235294118,0.0406264493983098,"25_1_0_20170117141726361.jpg"
"6036",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.426470588235294,0.0406264493983098,"30_0_0_20170116222414030.jpg"
"6038",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.294117647058824,0.0406264493983098,"26_1_0_20170116235548284.jpg"
"6040",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.724264705882353,0.0406264493983098,"17_1_0_20170113210605193.jpg"
"6041",1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.371323529411765,0.0406264493983098,"34_0_0_20170117134908039.jpg"
"6042",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.642857142857143,0.5625,0.0406264493983098,"22_1_0_20170103163248351.jpg"
"6043",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.397058823529412,0.0406264493983098,"26_0_0_20170116225130512.jpg"
"6044",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.580882352941177,0.0406264493983098,"31_1_0_20170117131127303.jpg"
"6045",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.642857142857143,0.389705882352941,0.0406264493983098,"29_0_0_20170117180725353.jpg"
"6046",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.357142857142857,0.547794117647059,0.0406264493983098,"16_1_0_20170109213456322.jpg"
"6047",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.378676470588235,0.0406264493983098,"8_1_0_20170109202734214.jpg"
"6048",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.642857142857143,0.448529411764706,0.0406264493983098,"23_0_0_20170117144642723.jpg"
"6050",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.639705882352941,0.0406264493983098,"4_0_0_20170110213500051.jpg"
"6051",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.599264705882353,0.0406264493983098,"26_1_0_20170103180546928.jpg"
"6052",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.448529411764706,0.0406264493983098,"35_0_0_20170117170113915.jpg"
"6053",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.617647058823529,0.0406264493983098,"11_1_0_20170110224810583.jpg"
"6054",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.642857142857143,0.275735294117647,0.0406264493983098,"9_0_0_20170110215516060.jpg"
"6055",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.419117647058824,0.0406264493983098,"26_0_0_20170104194358449.jpg"
