"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
0,0,1,1,15,18,16,15,2,0.21,1,23,2,20,20,20,20,20,0,0,4,10,9,4,9,5,4,9,2,6,108,6,150,1,0,2,6,7,183,1,3,355,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,-1,20,25,20,15,5,15,25,20,20,15,10,10,25,20,10,20,15,10,4,8,7,9,9,4,8,9,7,7,7,6,6,7,5,4,7,5,2,3,20,20,15,15,10,20,4,8,9,7,9,6,1,2,20,20,15,20,15,10,20,20,15,25,15,5,20,20,15,20,10,15,25,20,15,20,10,10,4,8,9,7,9,3,7,7,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,1,11,21,1,1,11,0.47,1,27,2,20,20,15,25,10,10,0,4,5,5,5,6,5,4,3,2,9,114,11,125,62,17125,2,2,3,234,173,1,304,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,-1,15,18,19,19,17,12,15,17,16,18,17,17,17,18,16,18,13,18,7,9,8,8,9,7,6,8,8,9,7,7,7,6,6,4,7,4,0,2,17,18,18,16,15,12,-1,-1,-1,-1,-1,5,1,2,-1,-1,-1,-1,-1,-1,17,18,19,18,16,12,17,18,15,18,16,16,18,18,15,18,14,17,7,8,8,7,8,7,4,8,7,8,0,0,0,-1,-1,17,18,18,18,17,12,18,18,15,18,17,14,18,18,17,18,13,16,18,16,16,18,14,18,7,9,7,8,9,7,4,7,7,8
1,1,1,1,9,20,11,17,15,0.36,1,22,2,16,20,18,20,18,8,0,4,6,6,7,7,3,3,5,2,24,132,14,1,1,0,2,5,2,75,111,3,72,7,1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,-1,238.1,238.1,238.1,238.1,23.8,23.8,100,100,100,100,100,100,166.7,166.7,166.7,166.7,166.7,166.7,60,60,60,60,60,-10,-10,-10,-10,-10,7,7,8,7,5,4,7,3,2,1,243.2,243.2,189.2,162.2,81.1,81.1,60,80,70,70,50,7,1,3,-10,-10,-10,-10,-10,-10,230.8,205.1,205.1,153.8,76.9,128.2,80,60,60,60,30,70,186,162.8,139.5,186,186,139.5,70,70,70,70,40,-10,-10,-10,-10,-10,3,2,0,-1,-1,189.2,216.2,216.2,162.2,108.1,108.1,-10,-10,-10,-10,-10,-10,80,80,80,80,80,80,60,50,50,70,70,-10,70,70,80,70,40,-10,-10,-10,-10,-10
1,1,1,0,6,5,3,1,3,-0.51,0,24,4,12.77,19.15,17.02,17.02,14.89,19.15,0,7,6,8,7,8,6,6,5,2,16,176,9,1,1,0,2,9,7,90,231,2,171,7,7,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2,6,-1,200,200,200,200,66.7,133.3,90,90,70,80,30,70,183.7,183.7,163.3,163.3,163.3,142.9,80,80,80,80,80,-10,-10,-10,-10,-10,3,8,8,9,8,1,1,1,2,3,195.7,195.7,195.7,195.7,87,130.4,80,80,80,80,90,4,1,1,-10,-10,-10,-10,-10,-10,195.7,173.9,195.7,195.7,130.4,108.7,90,80,90,90,60,50,173.1,173.1,173.1,173.1,173.1,134.6,80,80,80,80,80,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,0,0,18,6,6,6,4,-0.11,0,27,6,40,20,20,10,10,0,0,6,6,6,5,7,6,5,6,2,13,35,9,169,49,15162,4,9,9,95,1,1,123,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,-1,50,5,25,20,0,0,30,10,30,10,20,0,50,10,20,0,0,20,10,10,9,10,10,8,7,10,7,10,5,10,10,10,8,6,7,7,0,5,10,10,10,10,8,5,8,10,10,10,8,4,3,3,65,10,0,25,0,0,40,20,15,15,15,15,40,20,30,10,0,0,70,0,20,10,0,0,9,9,10,10,10,7,9,10,9,9,1,1,0,-1,-1,70,0,30,0,0,0,80,0,0,0,0,20,50,20,30,0,0,0,80,0,20,0,0,0,10,10,10,10,10,8,8,9,7,9
1,0,0,1,2,16,2,-1,6,0.35,1,23,4,20,25,20,15,10,10,0,6,9,7,6,6,3,5,6,2,5,9,9,1,1,0,4,2,3,218,1,2,37,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,6,5,30,5,30,15,15,5,-1,-1,-1,-1,-1,-1,20,20,25,20,5,10,7,7,7,7,8,-1,-1,-1,-1,-1,5,4,5,6,7,6,5,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,30,0,30,20,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,4,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,1,0,8,10,9,9,1,-0.02,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,0,6,6,6,6,5,4,4,5,2,8,48,9,1,1,0,2,2,8,127,262,2,175,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,-1,195.7,195.7,152.2,173.9,152.2,130.4,90,60,50,80,40,60,140,180,140,200,180,160,70,100,90,90,100,-10,-10,-10,-10,-10,7,7,8,8,6,4,7,9,2,2,214.3,166.7,190.5,190.5,142.9,95.2,80,70,90,80,90,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,-1,-1,232.6,209.3,162.8,209.3,93,93,-10,-10,-10,-10,-10,-10,100,50,50,100,50,90,80,90,70,100,100,-10,80,80,90,90,120,-10,-10,-10,-10,-10
1,1,1,1,11,21,6,6,5,0.43,1,25,2,25,20,25,25,5,0,0,6,8,9,7,8,6,6,7,2,10,194,11,169,49,15162,2,7,4,151,253,1,5,2,6,2,8,9,8,9,2,3,6,9,1,4,7,6,7,2,2,4,-1,24,16,28,14,8,10,25,13,11,23,13,15,25,18,11,18,23,5,7,6,7,10,8,5,6,9,6,7,7,6,5,6,8,6,6,3,0,9,25,15,15,20,5,20,7,8,9,7,7,6,1,2,-1,-1,-1,-1,-1,-1,25,15,20,20,5,15,25,10,10,25,15,15,25,15,15,20,20,5,7,6,8,7,8,6,5,7,7,5,1,1,1,1,-1,25,15,25,15,5,15,25,15,20,20,5,15,30,10,15,20,5,20,20,20,10,15,20,15,8,8,9,7,8,7,8,9,6,7
0,1,1,1,9,20,19,16,4,0.31,1,30,2,17.5,17.5,20,12.5,20,12.5,0,1,6,6,6,7,2,3,7,2,11,176,9,1,1,0,2,7,2,205,204,3,73,7,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,6,-1,75,175,200,225,125,200,100,60,60,100,100,80,195.7,173.9,152.2,173.9,173.9,130.4,50,100,90,90,100,-10,-10,-10,-10,-10,8,7,7,6,7,5,7,2,2,-1,132.1,188.7,188.7,188.7,169.8,132.1,60,100,100,90,100,7,1,3,-10,-10,-10,-10,-10,-10,148.1,185.2,185.2,185.2,166.7,129.6,100,80,80,80,80,80,181.8,181.8,127.3,163.6,163.6,181.8,60,100,100,90,100,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
1,1,1,1,4,18,13,-1,10,0.67,0,32,3,30,30,30,5,0,5,1,7,5,6,7,5,7,7,5,2,12,152,2,1,1,0,2,1,2,156,207,2,184,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,30,30,20,10,10,0,-1,-1,-1,-1,-1,-1,20,20,20,10,25,5,10,10,10,10,8,-1,-1,-1,-1,-1,4,6,7,7,7,7,7,7,2,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,2,-1,-1,-1,-1,-1,-1,45,20,15,20,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,8,10,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,9,20,1,1,9,0.57,1,31,2,17.78,17.78,17.78,17.78,13.33,15.56,1,6,7,7,7,6,7,6,5,2,13,72,11,1,1,0,2,10,5,12,159,3,301,2,9,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1,5,-1,200,155.6,200,155.6,111.1,177.8,90,80,40,80,40,90,250,222.2,138.9,138.9,27.8,222.2,80,80,60,90,90,-10,-10,-10,-10,-10,3,9,9,1,-1,5,4,-1,2,1,256.4,102.6,153.8,205.1,102.6,179.5,80,80,70,80,70,4,1,2,-10,-10,-10,-10,-10,-10,200,155.6,177.8,177.8,111.1,177.8,90,50,50,80,30,70,270.3,135.1,135.1,216.2,81.1,162.2,70,70,60,60,60,-10,-10,-10,-10,-10,0,1,0,0,-1,225,150,150,125,150,200,-10,-10,-10,-10,-10,-10,60,60,60,60,60,60,90,60,40,90,40,-10,70,60,80,60,60,-10,-10,-10,-10,-10
1,0,0,1,15,19,3,3,14,0.43,1,29,2,25,10,20,20,10,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,260,7,141,43,24742,2,4,9,122,234,1,366,6,3,2,3,5,9,9,4,3,4,9,6,7,8,7,7,5,4,6,-1,8,20,25,25,12,10,10,20,25,20,15,10,18,18,18,18,5,13,7,9,8,8,8,7,8,8,8,8,7,8,9,8,8,7,7,6,2,2.5,8,20,30,25,12,15,7,8,8,8,7,7,1,3,15,20,20,15,12,18,12,20,20,20,8,20,17,17,17,17,15,17,25,15,20,15,10,15,7,8,8,8,7,7,9,9,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,0,5,10,10,-1,4,0.72,1,21,2,35,15,5,30,15,0,1,6,10,10,8,8,4,8,1,2,5,16,5,1,1,0,2,3,2,228,147,1,231,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,4,20,15,20,15,12,18,-1,-1,-1,-1,-1,-1,25,10,15,15,15,20,9,6,10,9,10,-1,-1,-1,-1,-1,4,6,6,5,4,2,3,5,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,2,-1,-1,-1,-1,-1,-1,20,10,25,15,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,9,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,1,17,11,8,1,6,0.49,1,22,4,10,25,15,20,15,15,0,5,8,8,8,6,3,7,3,2,10,227,14,198,1,0,4,1,2,100,1,2,274,7,7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,-1,15,30,25,20,0,10,25,20,20,20,0,15,20,20,15,25,10,10,6,10,6,7,4,6,7,7,5,9,5,7,7,5,4,4,5,4,2,1,25,30,20,15,0,10,6,6,5,5,6,3,1,2,-1,-1,-1,-1,-1,-1,25,30,20,15,0,10,30,25,15,20,5,5,25,20,20,20,5,10,5,6,6,7,6,6,7,6,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,9,20,14,1,14,-0.07,0,23,4,15.38,19.23,17.31,19.23,9.62,19.23,0,8,7,7,6,6,6,6,4,2,7,139,9,1,1,0,2,1,4,190,22,1,120,6,10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,3,-1,256.4,179.5,153.8,205.1,102.6,102.6,100,30,60,60,30,80,190.5,166.7,190.5,119,190.5,142.9,100,100,100,100,100,-10,-10,-10,-10,-10,3,7,6,3,6,3,4,2,2,4,256.4,153.8,179.5,205.1,102.6,102.6,90,90,90,90,90,6,3,2,-10,-10,-10,-10,-10,-10,250,150,175,200,125,100,100,40,60,50,40,80,195.1,195.1,195.1,122,170.7,122,90,90,90,90,80,-10,-10,-10,-10,-10,0,1,1,1,-1,250,150,175,175,125,125,-10,-10,-10,-10,-10,-10,100,30,50,80,30,80,80,50,80,40,70,-10,90,80,80,70,80,-10,-10,-10,-10,-10
1,1,1,0,13,10,6,6,10,0.63,1,30,3,10,20,20,10,10,30,1,6,7,6,8,5,5,5,4,2,9,11,18,56,16,10450,3,1,6,137,1,2,24,17,5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,4,-1,20,15,30,10,15,10,30,15,20,10,15,10,30,15,20,10,15,10,5,9,7,7,9,4,6,6,5,10,6,8,8,7,5,6,4,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,3,-1,-1,-1,-1,-1,-1,25,20,25,10,10,10,25,20,25,10,10,10,25,20,25,10,10,10,4,8,6,7,8,5,6,6,5,7,0,0,0,-1,-1,50,20,20,3,3,4,50,20,20,3,3,4,50,20,20,3,3,4,50,20,20,3,3,4,5,5,5,5,5,5,5,5,5,5
0,0,0,1,14,18,11,11,10,0.05,0,27,2,40,0,10,50,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,197,10,174,47,15309,4,1,4,233,1,4,215,2,5,2,5,10,10,10,7,2,3,10,3,10,10,10,10,5,5,8,-1,15,15,30,15,15,10,30,10,10,30,10,10,30,10,10,30,10,10,8,10,7,8,9,8,8,8,8,8,3,3,3,2,3,0,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,-1,-1,-1,-1,-1,-1,15,20,20,15,15,15,30,10,10,30,10,10,30,10,10,30,10,10,6,9,9,9,9,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,0,18,6,3,3,4,0.41,0,23,2,20,20,20,20,20,0,1,4,7,-1,-1,-1,7,8,7,2,8,28,11,216,1,24794,4,5,6,100,1,2,282,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,-1,10,25,20,16,20,9,20,16,13,19,13,19,25,12,12,20,11,20,7,9,9,8,8,7,8,8,7,9,5,6,8,6,-1,3,5,3,0,2,3,8,8,7,8,5,7,9,8,8,8,5,1,3,10,10,15,25,15,25,10,20,15,20,20,15,20,15,15,20,15,15,20,15,15,20,15,15,8,9,8,8,8,8,9,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,21,22,8,8,2,-0.27,1,28,2,20,20,20,20,0,20,1,6,9,8,7,8,7,6,6,2,10,239,12,111,54,25380,2,3,2,202,122,1,126,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6,-1,10,30,20,15,15,10,20,10,20,20,20,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,10,20,5,40,5,20,10,20,20,20,15,15,20,20,10,20,10,20,25,10,15,20,10,20,7,10,8,9,8,7,10,8,9,8,0,2,1,1,-1,15,20,15,20,15,15,15,20,10,25,10,20,20,15,15,20,20,10,25,15,15,20,10,15,7,9,8,9,8,7,9,8,8,7
0,1,1,1,9,20,14,9,6,0.02,1,23,4,15.38,19.23,17.31,19.23,9.62,19.23,0,8,8,8,8,8,5,6,6,2,8,217,11,1,1,0,4,1,5,86,1,3,258,2,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,-1,135.1,189.2,216.2,135.1,135.1,189.2,80,30,50,70,40,70,153.8,102.6,205.1,205.1,153.8,179.5,50,80,40,70,80,-10,-10,-10,-10,-10,6,9,7,3,8,4,5,7,2,3,172.4,103.4,206.9,137.9,137.9,241.4,50,70,80,40,70,6,1,2,-10,-10,-10,-10,-10,-10,156.3,156.3,218.8,125,125,218.8,70,40,50,70,40,70,189.2,108.1,189.2,189.2,135.1,189.2,50,70,80,40,70,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,1,0,10,9,3,3,3,0.14,0,34,2,10,20,20,20,20,10,0,2,10,10,5,-1,-1,5,4,-1,17,214,8,76,1,0,6,2,3,108,1,1,23,10,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3,5,-1,19,19,19,19,19,5,30,10,30,10,10,10,13,20,30,15,15,7,8,10,9,10,9,8,10,10,10,10,6,8,8,6,-1,-1,6,6,0,1,20,20,20,20,15,5,8,10,10,9,9,6,3,3,-1,-1,-1,-1,-1,-1,20,20,20,20,15,5,25,13,15,20,12,15,15,25,25,15,15,5,8,10,10,9,8,8,10,10,9,9,1,0,1,1,-1,20,20,20,20,15,5,25,15,20,25,10,5,25,15,15,20,15,10,13,15,22,20,25,5,7,9,10,8,8,7,10,10,7,10
1,1,0,1,11,21,14,14,10,0.22,0,28,3,23,18,21,18,10,10,0,4,8,8,8,7,5,6,6,2,10,223,4,240,64,26100,1,9,11,40,11,2,353,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,-1,20,20,20,10,20,10,10,30,30,5,20,5,50,30,5,5,5,5,8,8,8,8,5,8,7,10,9,8,9,9,9,4,10,3,7,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,-1,-1,-1,-1,-1,-1,20,20,20,20,10,10,10,30,10,10,30,10,36.36,18.18,9.09,18.18,4.55,13.64,8,8,8,10,6,8,8,9,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,9,20,20,3,18,-0.13,0,28,1,13.04,21.74,17.39,17.39,15.22,15.22,0,8,-1,8,-1,8,-1,-1,-1,-1,10,176,9,1,1,0,4,3,2,18,197,1,134,7,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,7,-1,148.9,191.5,212.8,191.5,148.9,106.4,100,90,60,100,30,80,116.3,232.6,162.8,209.3,116.3,162.8,70,80,90,90,90,-10,-10,-10,-10,-10,4,5,6,5,8,5,5,4,2,-1,155.6,177.8,200,200,155.6,111.1,70,90,90,80,90,6,1,2,-10,-10,-10,-10,-10,-10,173.9,152.2,195.7,195.7,152.2,130.4,100,60,50,100,40,80,127.7,170.2,191.5,191.5,148.9,170.2,70,70,90,80,90,-10,-10,-10,-10,-10,3,0,0,-1,-1,145.8,145.8,187.5,187.5,187.5,145.8,-10,-10,-10,-10,-10,-10,90,70,60,90,40,80,60,70,80,90,80,-10,70,60,90,80,90,-10,-10,-10,-10,-10
0,0,1,1,12,14,4,4,6,0.55,0,24,4,10,40,10,20,10,10,0,7,9,9,7,7,4,6,5,2,20,121,8,170,40,10704,2,6,9,184,24,5,265,2,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,-1,20,16,16,16,16,16,20,10,10,10,20,10,20,10,10,10,20,10,8,8,9,9,7,7,8,8,9,8,6,10,8,6,5,-1,6,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,25,20,20,10,10,15,35,10,10,30,10,5,15,25,15,15,25,5,8,9,10,7,7,8,9,9,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,4,18,9,-1,3,0.16,0,26,3,10,20,20,22,6,22,0,7,6,6,7,-1,-1,7,5,2,7,239,12,1,1,0,2,8,11,162,1,2,318,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10,15,15,20,15,15,20,-1,-1,-1,-1,-1,-1,15,15,20,15,15,20,9,9,9,9,9,-1,-1,-1,-1,-1,3,6,6,5,7,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,2,-1,-1,-1,-1,-1,-1,25,15,20,25,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,-1,-1,-1,-1,-1,0,1,0,-1,-1,50,15,20,15,20,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,9,10,10,-1,-1,-1,-1,-1
0,1,1,1,12,14,6,6,12,0.55,0,30,4,20,20,35,5,10,10,0,5,7,7,4,7,1,3,1,2,13,35,9,53,1,0,2,3,4,83,1,1,134,7,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,-1,30,15,15,20,10,10,25,15,15,15,15,15,40,10,10,30,5,5,6,8,7,7,8,6,8,7,7,8,7,7,7,7,5,5,6,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,1,1,7,16,15,13,3,0.28,1,27,2,15.38,17.31,17.31,17.31,17.31,15.38,1,9,10,10,10,10,8,8,3,1,11,35,9,1,1,0,2,5,8,120,1,1,197,7,7,8,7,8,4,5,5,6,8,7,4,6,8,8,7,6,3,5,-1,177.8,177.8,222.2,200,155.6,66.7,90,60,40,50,30,50,173.9,173.9,195.7,173.9,173.9,108.7,50,60,90,80,90,-10,-10,-10,-10,-10,7,8,8,5,6,6,6,5,1,-1,209.3,186,232.6,162.8,116.3,93,60,70,70,90,80,5,1,2,-10,-10,-10,-10,-10,-10,214.3,166.7,238.1,190.5,119,71.4,100,30,40,70,20,50,204.5,136.4,181.8,181.8,159.1,136.4,60,50,80,90,90,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,1,1,4,18,7,-1,11,0.27,0,22,2,15,20,20,20,5,20,0,5,7,8,9,5,-1,7,5,2,12,37,9,1,1,0,4,6,9,19,1,3,198,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2,20,20,20,10,10,20,-1,-1,-1,-1,-1,-1,50,0,30,20,0,0,6,9,9,9,7,-1,-1,-1,-1,-1,6,8,8,8,6,6,6,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,-1,-1,-1,-1,-1,-1,20,20,20,10,20,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,8,10,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,4,18,6,-1,13,0.71,0,21,2,19,24,21,23,5,8,1,8,8,8,8,7,7.5,8.5,6.5,2,9,93,10,1,1,0,6,2,8,259,36,2,333,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7,2,20,20,20,20,10,10,-1,-1,-1,-1,-1,-1,30,15,20,20,5,10,8,9,8,8,7,-1,-1,-1,-1,-1,7,10,9,10,8,9,10,8,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,-1,-1,-1,-1,-1,-1,15,20,20,20,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,8,10,8,-1,-1,-1,-1,-1,1,3,0,-1,-1,20,15,20,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,8,8,7,-1,-1,-1,-1,-1
0,0,1,0,1,10,8,-1,8,0.35,0,23,4,10,25,20,25,5,15,0,5,4,8,8,4,2,4,3,1,8,152,2,1,1,0,3,3,2,137,98,1,184,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20,-1,-1,-1,-1,-1,-1,20,20,20,20,10,10,7,7,7,9,9,-1,-1,-1,-1,-1,9,7,9,7,9,6,9,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,1,-1,-1,-1,-1,-1,-1,21.21,18.18,12.12,21.21,6.06,21.21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,9,7,9,-1,-1,-1,-1,-1,3,0,0,-1,-1,30,10,20,20,5,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,9,7,9,-1,-1,-1,-1,-1
